_id,CRASH_CRN,MUNICIPALITY,POLICE_AGCY,CRASH_YEAR,CRASH_MONTH,DAY_OF_WEEK,BUS_COUNT,SMALL_TRUCK_COUNT,HEAVY_TRUCK_COUNT,SUV_COUNT,VAN_COUNT,BICYCLE_COUNT,FATAL_COUNT,INJURY_COUNT,MAX_SEVERITY_LEVEL,LATITUDE,LONGITUDE,DEC_LAT,DEC_LONG
231890,2023043422,2301,2301,2023,5,3,0,0,0,1,0,0,0,1,8,40 23:46.443,79 59:53.548,40.3963,-79.9981
231891,2023043430,2403,2403,2023,5,5,0,0,0,0,1,0,0,0,0,40 20:24.808,79 58:43.644,40.3402,-79.9788
231892,2023043437,2304,2304,2023,5,2,0,0,0,0,0,0,0,0,9,40 19:55.099,79 50:39.055,40.332,-79.8442
231893,2023043442,2202,2202,2023,5,3,0,1,0,0,0,0,0,0,0,40 40:01.996,79 43:49.002,40.6672,-79.7303
231894,2023043446,2466,2466,2023,5,3,0,0,0,0,0,0,0,0,0,40 29:01.923,79 42:58.004,40.4838,-79.7162
231895,2023043452,2426,2426,2023,5,4,0,1,0,1,0,0,0,0,0,40 26:01.814,79 53:07.528,40.4338,-79.8854
231896,2023043520,2301,2301,2023,5,6,0,2,0,0,0,0,0,0,9,40 24:33.195,79 59:54.088,40.4092,-79.9984
231897,2023043523,2301,2301,2023,5,3,0,0,0,1,0,0,0,0,0,40 29:03.823,80 02:25.718,40.4844,-80.0405
231898,2023043525,2115,2115,2023,5,2,0,0,1,0,0,0,0,1,8,40 26:57.771,80 06:26.887,40.4495,-80.1074
231899,2023043565,2301,2301,2023,5,3,0,0,0,1,0,0,0,0,9,40 26:16.957,80 00:47.966,40.438,-80.0133
231900,2023043572,2301,68B03,2023,5,6,0,0,0,2,0,0,0,2,4,40 25:39.558,79 55:23.754,40.4277,-79.9233
231901,2023043606,2440,68T09,2023,5,1,0,0,0,1,0,0,0,0,0,40 16:26.338,79 57:25.244,40.2742,-79.9567
231902,2023043631,2446,2446,2023,4,6,0,1,0,2,0,0,0,2,3,40 25:38.763,79 43:30.084,40.4274,-79.725
231903,2023043635,2301,2301,2023,5,3,0,0,0,0,0,0,0,0,9,40 24:00.646,79 56:16.343,40.4002,-79.9379
231904,2023043640,2220,2220,2023,5,6,0,0,0,0,0,0,0,0,0,40 40:17.087,79 53:22.180,40.6714,-79.8895
231905,2023043642,2448,2448,2023,5,1,0,1,0,0,0,0,0,0,0,40 22:58.679,79 53:41.778,40.383,-79.8949
231906,2023043643,2217,2505,2023,5,6,0,1,0,0,0,0,0,1,3,40 38:31.965,79 56:18.397,40.6422,-79.9384
231907,2023043644,2122,2122,2023,5,3,0,0,0,0,0,0,0,1,2,40 28:28.134,80 04:32.671,40.4745,-80.0757
231908,2023043648,2301,2301,2023,5,3,0,0,1,1,0,0,0,0,0,40 28:53.784,79 57:12.301,40.4816,-79.9534
231909,2023043659,2446,2446,2023,5,6,0,0,0,0,0,0,0,0,0,40 25:37.418,79 43:24.160,40.4271,-79.7234
231910,2023043663,2113,2113,2023,5,2,0,0,0,0,0,0,0,0,0,40 29:48.336,79 50:05.244,40.4968,-79.8348
231911,2023043677,2301,2301,2023,5,4,0,0,0,1,0,0,0,0,0,40 26:56.152,80 00:02.715,40.4489,-80.0007
231912,2023043683,2451,2451,2023,5,6,0,0,0,1,1,0,0,0,0,40 31:33.744,79 50:33.761,40.526,-79.8427
231913,2023043686,2303,2303,2023,5,6,0,1,0,0,0,0,0,0,0,40 22:58.744,79 51:26.676,40.383,-79.8574
231914,2023043690,2112,68D02,2023,4,2,0,0,0,0,0,0,0,1,3,40 29:22.585,79 54:42.618,40.4895,-79.9118
231915,2023043730,2102,68B03,2023,5,6,0,0,0,0,0,0,0,2,8,40 25:29.951,80 06:57.437,40.425,-80.116
231916,2023043735,2449,68B03,2023,5,1,0,0,0,1,0,0,0,2,3,40 24:31.400,79 51:59.755,40.4087,-79.8666
231917,2023043782,2470,2424,2023,5,4,0,0,0,1,0,0,0,1,3,40 23:17.081,79 46:24.166,40.3881,-79.7734
231918,2023043788,2473,2473,2023,5,7,0,0,0,1,0,0,0,0,0,40 20:50.800,79 56:41.100,40.3474,-79.9448
231919,2023043794,2301,2301,2023,5,3,0,0,1,0,0,0,0,0,0,40 23:29.616,79 56:03.687,40.3915,-79.9342
231920,2023043805,2301,2301,2023,5,3,0,0,1,0,0,0,0,0,0,40 26:21.400,79 59:06.010,40.4393,-79.985
231921,2023043810,2301,2301,2023,5,4,0,0,0,1,0,0,0,0,0,40 27:28.221,79 58:27.080,40.4578,-79.9742
231922,2023043820,2214,2214,2023,5,4,0,0,0,1,0,0,0,1,3,40 26:29.971,80 14:25.066,40.4417,-80.2403
231923,2023043833,2301,2301,2023,5,4,0,1,0,0,0,0,0,1,3,40 24:40.484,79 57:20.094,40.4112,-79.9556
231924,2023043834,2301,2301,2023,5,3,0,0,0,0,0,0,0,0,0,40 27:26.171,79 59:52.288,40.4573,-79.9979
231925,2023043842,2216,2505,2023,5,2,0,0,0,1,0,0,0,1,8,40 37:12.955,80 03:17.423,40.6203,-80.0548
231926,2023043843,2301,2301,2023,5,6,0,0,0,1,0,0,0,0,0,40 23:23.225,79 55:58.113,40.3898,-79.9328
231927,2023043846,2446,2446,2023,5,4,0,0,1,0,0,0,0,1,4,40 25:47.559,79 42:51.633,40.4299,-79.7143
231928,2023043852,2474,2474,2023,5,4,0,1,0,1,0,0,0,1,4,40 31:18.532,80 02:50.701,40.5218,-80.0474
231929,2023043858,2213,2213,2023,5,5,0,0,0,1,0,0,0,0,0,40 30:11.949,80 11:56.924,40.5033,-80.1991
231930,2023043859,2213,2213,2023,5,6,0,1,0,0,1,0,0,1,3,40 32:18.210,80 15:44.000,40.5384,-80.2622
231931,2023043860,2213,2213,2023,5,3,0,1,0,0,0,0,0,1,3,40 31:25.371,80 13:27.496,40.5237,-80.2243
231932,2023043922,2118,2118,2023,5,4,0,0,0,0,0,0,0,0,0,40 31:28.068,79 56:50.469,40.5245,-79.9474
231933,2023043925,2301,2301,2023,5,4,0,0,0,1,0,0,0,0,0,40 25:41.640,79 58:17.489,40.4282,-79.9715
231934,2023043938,2301,2301,2023,5,7,0,0,0,1,0,0,0,0,0,40 26:55.021,79 53:58.376,40.4487,-79.8997
231935,2023044007,2215,2215,2023,5,4,0,0,0,1,0,0,0,0,0,40 33:57.546,80 06:08.419,40.566,-80.1023
231936,2023044014,2301,2301,2023,5,4,0,0,0,0,0,0,0,0,0,40 27:08.210,80 01:31.718,40.4523,-80.0255
231937,2023044027,2301,2301,2023,5,4,0,0,0,0,0,0,0,0,0,40 28:25.915,79 55:26.304,40.4739,-79.924
231938,2023044036,2105,2105,2023,5,5,0,0,0,1,0,0,0,0,0,40 13:02.638,79 50:15.235,40.2174,-79.8376
231939,2023044038,2301,2301,2023,5,4,0,0,0,1,0,0,0,0,9,40 25:45.718,79 59:56.758,40.4294,-79.9991
231940,2023044039,2473,2473,2023,5,3,0,0,0,0,0,0,0,1,3,40 20:45.694,79 57:25.958,40.346,-79.9572
231941,2023044054,2113,2113,2023,5,5,0,0,0,0,0,0,0,0,0,40 28:48.259,79 50:15.758,40.4801,-79.8377
231942,2023044056,2301,2301,2023,5,5,0,1,0,1,0,0,0,0,9,40 28:15.634,79 59:48.493,40.471,-79.9968
231943,2023044059,2112,68D02,2023,4,3,0,0,0,2,0,0,0,1,3,40 29:48.004,79 55:02.065,40.4967,-79.9172
231944,2023044081,2209,68T02,2023,5,5,0,0,0,1,0,0,0,0,0,40 35:39.920,79 53:46.646,40.5945,-79.8971
231945,2023044097,2448,2448,2023,5,3,0,0,0,0,0,0,0,1,2,40 23:14.323,79 54:42.322,40.3873,-79.9118
231946,2023044098,2113,2113,2023,5,4,0,0,0,1,0,0,0,0,0,40 29:04.682,79 51:33.105,40.4846,-79.8592
231947,2023044100,2301,2506,2023,4,6,0,0,0,0,1,1,0,1,8,40 26:33.071,79 57:26.799,40.4425,-79.9574
231948,2023044115,2413,2413,2023,5,5,0,0,1,0,0,0,0,0,0,40 22:20.156,79 58:54.889,40.3723,-79.9819
231949,2023044117,2471,2428,2023,5,3,0,1,0,1,0,0,0,1,3,40 16:28.827,79 53:36.892,40.2746,-79.8936
231950,2023044122,2113,2113,2023,5,5,0,0,0,1,0,0,0,0,0,40 28:00.249,79 50:14.522,40.4667,-79.8374
231951,2023044133,2301,2301,2023,5,5,0,1,0,0,0,0,0,1,8,40 28:00.022,80 02:05.658,40.4667,-80.0349
231952,2023044134,2112,2112,2023,5,5,0,0,0,1,0,0,0,0,0,40 31:10.117,79 55:27.406,40.5195,-79.9243
231953,2023044156,2301,2301,2023,5,5,0,1,0,0,0,0,0,0,0,40 28:14.907,79 57:24.792,40.4708,-79.9569
231954,2023044160,2429,2215,2023,5,6,0,0,0,1,0,0,0,0,0,40 30:41.212,80 06:03.565,40.5115,-80.1009
231955,2023044162,2301,2301,2023,5,5,0,0,0,1,0,0,0,1,3,40 26:08.410,79 58:58.093,40.4358,-79.9816
231956,2023044169,2301,2301,2023,5,5,0,0,0,0,0,0,0,0,0,40 27:37.811,79 55:54.759,40.4605,-79.9319
231957,2023044174,2301,2301,2023,5,5,0,0,0,0,0,0,0,1,8,40 26:53.723,80 00:50.549,40.4483,-80.014
231958,2023044175,2108,2108,2023,5,5,0,0,0,2,0,0,0,2,3,40 33:25.484,80 01:05.967,40.5571,-80.0181
231959,2023044176,2301,2301,2023,5,7,0,0,0,0,0,0,0,0,0,40 25:43.782,79 59:00.341,40.4288,-79.983
231960,2023044177,2207,2207,2023,5,4,0,0,0,3,0,0,0,0,0,40 35:00.250,79 57:03.176,40.5834,-79.9509
231961,2023044179,2440,2440,2023,5,5,0,0,0,1,0,0,0,2,3,40 16:43.427,79 54:19.155,40.2787,-79.9053
231962,2023044191,2109,2109,2023,5,4,0,0,0,1,0,0,0,1,3,40 23:10.564,80 02:53.494,40.3863,-80.0482
231963,2023044215,2301,2301,2023,5,4,0,0,0,0,0,0,0,2,4,40 23:23.157,79 56:00.018,40.3897,-79.9333
231964,2023044248,2301,2301,2023,5,5,0,0,0,0,1,0,0,0,0,40 27:30.681,79 58:29.958,40.4585,-79.975
231965,2023044256,2301,2301,2023,5,4,0,0,0,1,0,0,0,1,3,40 28:24.794,80 00:10.772,40.4736,-80.003
231966,2023044309,2112,2112,2023,5,4,0,0,0,0,1,0,0,0,0,40 29:15.094,79 52:58.424,40.4875,-79.883
231967,2023044319,2446,2446,2023,5,4,0,0,0,0,0,0,0,0,0,40 26:05.976,79 46:18.853,40.435,-79.7719
231968,2023044322,2466,2466,2023,5,5,0,0,0,0,0,0,0,1,3,40 31:35.963,79 49:08.363,40.5266,-79.819
231969,2023044334,2302,2302,2023,5,3,0,0,0,1,0,0,0,0,9,40 17:31.931,79 52:54.559,40.2922,-79.8818
231970,2023044336,2301,2301,2023,5,6,0,0,0,1,0,0,0,0,0,40 25:15.683,79 59:07.268,40.421,-79.9854
231971,2023044346,2301,2301,2023,5,6,0,0,0,1,0,0,0,1,3,40 26:43.200,79 55:15.400,40.4453,-79.9209
231972,2023044352,2446,2446,2023,5,2,0,0,0,1,0,0,0,0,0,40 26:16.272,79 44:23.450,40.4379,-79.7398
231973,2023044404,2115,2115,2023,5,6,0,0,0,0,0,0,0,1,3,40 26:35.633,80 09:30.712,40.4432,-80.1585
231974,2023044405,2108,2108,2023,5,5,0,0,0,1,0,0,0,0,0,40 32:42.782,80 02:09.265,40.5298,-80.035
231975,2023044406,2473,2473,2023,5,5,0,1,0,1,0,0,0,1,8,40 20:54.333,79 56:41.310,40.3484,-79.9448
231976,2023044416,2301,2301,2023,5,4,0,0,0,2,0,0,0,0,0,40 25:16.750,79 58:21.066,40.4213,-79.9725
231977,2023044421,2301,2301,2023,5,6,0,0,0,0,0,0,0,1,4,40 26:13.487,79 59:54.086,40.4371,-79.9984
231978,2023044425,2451,2451,2023,5,6,0,0,0,2,0,0,0,2,4,40 30:58.514,79 50:34.673,40.5163,-79.843
231979,2023044429,2301,2301,2023,5,6,0,0,1,0,0,0,0,0,0,40 23:29.616,79 59:48.439,40.3916,-79.9968
231980,2023044431,2301,2301,2023,5,6,0,0,0,0,1,0,0,0,0,40 25:57.539,79 55:35.904,40.4326,-79.9266
231981,2023044434,2301,2301,2023,5,6,0,0,0,1,1,0,0,2,8,40 29:13.103,79 54:57.928,40.4868,-79.9155
231982,2023044435,2427,2427,2023,5,1,0,0,0,0,0,0,0,0,0,40 33:32.374,80 11:46.691,40.559,-80.1963
231983,2023044442,2424,2424,2023,5,1,0,0,1,0,0,0,0,0,0,40 22:46.728,79 48:24.832,40.3796,-79.8069
231984,2023044456,2473,2473,2023,5,6,0,0,0,2,0,0,0,1,3,40 20:56.003,79 56:20.443,40.3489,-79.939
231985,2023044458,2302,2302,2023,5,1,0,0,0,0,0,0,0,0,0,40 17:07.334,79 53:17.236,40.2854,-79.8881
231986,2023044462,2473,2473,2023,5,5,0,0,0,0,0,0,0,0,0,40 23:19.426,79 52:11.625,40.3887,-79.8699
231987,2023044520,2446,2446,2023,4,6,0,0,0,1,0,0,0,1,2,40 27:22.882,79 45:34.756,40.4564,-79.7597
231988,2023044553,2212,68B03,2023,4,6,0,0,0,0,0,0,0,0,0,40 39:20.810,80 05:34.312,40.6558,-80.0929
231989,2023044574,2301,68B03,2023,5,6,0,0,0,1,0,0,0,0,0,40 28:11.629,80 00:11.939,40.4699,-80.0033
231990,2023044579,2203,68B03,2023,5,3,0,0,0,0,0,0,0,0,0,40 28:58.464,80 15:45.663,40.4829,-80.2627
231991,2023044615,2301,2301,2023,5,6,0,0,0,0,1,0,0,0,9,40 28:15.600,79 53:36.400,40.471,-79.8934
231992,2023044629,2419,2419,2023,5,6,0,0,0,2,0,0,0,0,0,40 25:45.158,79 50:18.160,40.4292,-79.8384
231993,2023044633,2118,2118,2023,5,1,0,0,0,1,0,0,0,1,2,40 32:05.401,79 57:38.989,40.5348,-79.9608
231994,2023044636,2301,2301,2023,5,6,0,0,0,0,0,0,0,0,0,40 24:51.750,79 59:25.951,40.4144,-79.9905
231995,2023044639,2301,2301,2023,5,6,0,1,0,1,0,0,0,0,0,40 26:27.298,80 02:05.327,40.4409,-80.0347
231996,2023044649,2301,2301,2023,5,7,0,0,0,0,0,0,0,0,9,40 26:49.488,79 58:27.781,40.4471,-79.9744
231997,2023044650,2301,2301,2023,5,1,0,0,0,0,0,0,0,1,3,40 27:52.570,79 57:41.327,40.4646,-79.9615
231998,2023044655,2118,2118,2023,5,4,0,1,0,0,0,0,0,1,3,40 31:19.447,79 57:29.079,40.5221,-79.9581
231999,2023044692,2301,2301,2023,5,7,0,0,0,1,0,0,0,1,3,40 27:01.969,79 55:48.270,40.4505,-79.9301
232000,2023044707,2301,2301,2023,5,3,0,0,0,0,0,0,0,0,0,40 26:31.500,80 01:21.245,40.4421,-80.0226
232001,2023044711,2113,2113,2023,5,7,0,0,0,0,0,0,0,0,9,40 27:54.021,79 48:12.451,40.465,-79.8035
232002,2023044713,2111,2111,2023,5,6,0,1,0,1,0,0,0,0,0,40 22:59.366,79 49:40.068,40.3831,-79.8277
232003,2023044719,2116,2116,2023,5,6,0,0,0,1,0,0,0,0,0,40 30:58.981,80 00:15.947,40.5164,-80.0044
232004,2023044724,2301,2301,2023,5,7,0,0,0,1,0,0,0,1,3,40 26:30.834,80 01:20.166,40.4419,-80.0223
232005,2023044726,2402,2402,2023,5,6,0,0,0,1,0,0,0,0,0,40 29:41.658,80 03:55.807,40.4949,-80.0655
232006,2023044728,2113,2113,2023,5,7,0,0,0,1,0,0,0,0,9,40 29:03.447,79 51:41.542,40.4843,-79.8615
232007,2023044732,2446,2446,2023,5,1,0,0,0,1,0,0,0,1,2,40 26:19.511,79 45:10.405,40.4388,-79.7529
232008,2023044734,2301,2301,2023,5,7,0,0,0,0,0,0,0,0,0,40 26:10.107,79 59:40.955,40.4361,-79.9947
232009,2023044738,2207,2207,2023,5,6,0,0,0,0,0,0,0,1,8,40 35:56.267,79 58:25.591,40.599,-79.9738
232010,2023044748,2404,2404,2023,5,5,0,0,0,1,1,0,0,1,4,40 29:45.817,80 03:05.714,40.4961,-80.0516
232011,2023044749,2301,2301,2023,5,7,0,0,0,0,0,0,0,1,8,40 26:27.006,80 02:05.094,40.4408,-80.0347
232012,2023044774,2416,2416,2023,5,2,0,1,0,1,0,0,0,1,3,40 22:02.040,80 02:05.080,40.3672,-80.0347
232013,2023044775,2416,2416,2023,5,2,0,0,0,1,0,0,0,1,3,40 22:16.987,80 00:32.886,40.3714,-80.0091
232014,2023044802,2301,2301,2023,5,7,0,1,0,1,0,0,0,1,4,40 28:41.572,80 02:42.531,40.4782,-80.0451
232015,2023044808,2112,68D02,2023,4,3,0,0,0,2,0,0,0,0,0,40 29:45.185,79 54:43.871,40.4959,-79.9122
232016,2023044864,2209,2209,2023,5,1,0,0,0,0,0,0,0,1,3,40 34:50.799,79 49:29.547,40.5808,-79.8249
232017,2023044865,2301,2301,2023,5,7,0,1,0,0,0,0,0,1,4,40 25:21.871,80 04:01.942,40.4227,-80.0672
232018,2023044875,2440,2440,2023,5,1,0,0,0,0,0,0,0,0,9,40 19:09.547,79 53:54.841,40.3193,-79.8986
232019,2023044881,2301,2301,2023,5,7,0,0,0,2,0,0,0,1,4,40 26:59.430,79 55:46.742,40.4498,-79.9297
232020,2023044883,2111,2111,2023,5,6,0,0,0,0,0,0,0,0,0,40 23:51.968,79 49:15.793,40.3978,-79.8211
232021,2023044887,2301,2301,2023,5,5,0,0,0,0,0,0,0,0,0,40 23:01.600,79 59:34.200,40.3838,-79.9928
232022,2023044915,2427,2427,2023,5,6,0,0,1,1,0,0,0,0,0,40 32:50.184,80 11:43.024,40.5473,-80.1953
232023,2023044928,2304,2304,2023,5,1,0,0,0,1,0,0,0,0,0,40 20:31.100,79 50:47.900,40.342,-79.8466
232024,2023044934,2466,2466,2023,5,7,0,0,0,0,1,0,0,1,3,40 26:37.139,79 42:14.298,40.4436,-79.704
232025,2023044936,2301,2301,2023,5,1,0,0,0,2,0,0,0,0,0,40 26:22.634,80 00:18.172,40.4397,-80.005
232026,2023044945,2415,2415,2023,5,6,0,0,0,2,0,0,0,1,3,40 24:29.468,80 05:01.226,40.4082,-80.0837
232027,2023044951,2301,2301,2023,5,1,0,1,0,0,0,0,0,2,2,40 27:09.743,79 51:59.919,40.4526,-79.8666
232028,2023044952,2301,2301,2023,5,1,0,0,0,1,0,0,0,0,0,40 25:15.751,79 59:56.822,40.421,-79.9991
232029,2023044954,2116,2116,2023,5,5,0,0,0,0,0,0,0,1,8,40 33:08.854,79 59:54.108,40.5525,-79.9984
232030,2023044957,2301,2301,2023,5,1,0,0,0,1,1,0,0,1,3,40 26:28.454,79 57:32.947,40.4412,-79.9592
232031,2023044972,2301,2301,2023,5,1,0,0,0,1,0,0,0,1,8,40 26:30.086,80 02:27.174,40.4417,-80.0409
232032,2023044979,2301,2301,2023,5,7,0,0,0,2,0,0,0,2,3,40 27:05.223,79 54:29.484,40.4515,-79.9082
232033,2023044981,2219,2219,2023,5,5,0,0,0,0,0,0,0,0,0,40 17:10.357,79 59:53.150,40.2862,-79.9981
232034,2023044982,2113,2113,2023,5,1,0,0,0,0,0,0,0,0,0,40 26:59.408,79 50:25.006,40.4498,-79.8403
232035,2023044984,2217,2505,2023,5,1,0,1,0,0,0,0,0,1,8,40 37:56.203,79 56:11.150,40.6323,-79.9364
232036,2023044989,2422,2422,2023,5,7,0,0,0,1,0,0,0,1,2,40 23:32.867,80 02:15.199,40.3925,-80.0375
232037,2023044990,2301,2301,2023,5,1,0,0,0,0,0,0,0,0,0,40 28:23.200,79 56:02.100,40.4731,-79.9339
232038,2023044996,2301,2301,2023,5,1,0,0,0,0,0,0,0,3,3,40 29:11.313,79 54:51.883,40.4865,-79.9144
232039,2023045062,2402,2402,2023,5,1,0,1,0,0,0,0,0,0,0,40 29:59.993,80 04:22.348,40.5,-80.0728
232040,2023045095,2434,68B03,2023,5,6,0,0,0,1,0,0,0,0,0,40 31:01.224,80 07:38.824,40.517,-80.1275
232041,2023045129,2118,2118,2023,5,1,0,0,0,1,1,0,0,0,0,40 31:42.332,79 57:04.761,40.5284,-79.9513
232042,2023045133,2214,2214,2023,5,7,0,0,0,1,0,0,0,0,0,40 25:36.969,80 16:54.491,40.4269,-80.2818
232043,2023045152,2458,2458,2023,5,1,0,0,0,0,0,0,0,0,0,40 32:14.430,80 11:10.065,40.5374,-80.186
232044,2023045157,2440,2440,2023,5,1,0,1,0,0,0,0,0,0,0,40 16:31.017,79 53:35.665,40.2753,-79.8932
232045,2023045160,2424,2424,2023,5,6,0,1,0,0,0,0,0,1,3,40 23:11.959,79 48:01.132,40.3867,-79.8003
232046,2023045161,2102,2102,2023,5,1,0,2,0,0,0,0,0,0,0,40 21:55.299,80 06:30.104,40.3653,-80.1084
232047,2023045168,2113,2113,2023,5,2,0,2,0,0,0,0,0,1,4,40 27:29.068,79 48:59.274,40.4581,-79.8165
232048,2023045171,2463,2463,2023,5,7,0,0,0,2,0,0,0,1,3,40 25:05.587,79 52:50.033,40.4182,-79.8806
232049,2023045174,2301,2301,2023,5,1,0,0,0,0,0,0,0,1,8,40 27:34.429,79 52:26.699,40.4596,-79.8741
232050,2023045176,2446,2446,2023,5,5,0,0,0,0,0,0,0,0,0,40 26:09.197,79 46:51.811,40.4359,-79.7811
232051,2023045177,2112,2112,2023,5,1,0,0,0,0,0,0,0,1,8,40 29:15.324,79 52:55.963,40.4876,-79.8822
232052,2023045192,2301,68B03,2023,5,7,0,0,0,3,0,0,0,2,3,40 26:58.465,80 00:10.158,40.4496,-80.0028
232053,2023045197,2425,68B03,2023,5,2,0,0,1,0,0,0,0,0,0,40 23:33.923,79 50:27.151,40.3927,-79.8409
232054,2023045198,2419,68B03,2023,5,2,0,0,1,1,0,0,0,1,3,40 26:28.916,79 50:09.433,40.4414,-79.836
232055,2023045205,2419,68B03,2023,5,4,0,1,0,0,0,0,0,0,0,40 26:31.387,79 50:14.095,40.4421,-79.8372
232056,2023045211,2478,68B03,2023,5,5,0,0,0,1,0,0,0,1,4,40 26:05.824,79 52:04.086,40.435,-79.8678
232057,2023045217,2435,68B03,2023,5,7,0,0,0,1,0,0,0,1,8,40 25:15.626,80 02:32.099,40.421,-80.0422
232058,2023045237,2113,2113,2023,5,2,0,0,0,1,0,0,0,0,0,40 28:23.641,79 50:53.556,40.4732,-79.8482
232059,2023045248,2301,2503,2023,5,2,1,0,0,0,0,0,0,2,3,40 27:25.326,79 56:05.132,40.457,-79.9348
232060,2023045254,2301,2301,2023,5,2,0,0,0,0,0,0,0,0,0,40 26:04.130,79 59:23.194,40.4345,-79.9898
232061,2023045262,2301,2301,2023,5,2,0,0,0,1,0,0,0,0,0,40 26:17.198,79 59:06.371,40.4381,-79.9851
232062,2023045264,2113,2113,2023,5,2,0,1,0,1,0,0,0,1,8,40 28:39.307,79 50:34.123,40.4776,-79.8428
232063,2023045268,2301,2503,2023,5,4,1,0,0,1,0,0,0,6,2,40 27:17.634,80 00:07.987,40.4549,-80.0022
232064,2023045271,2115,2501,2023,5,1,0,1,0,1,0,0,0,0,0,40 26:03.890,80 09:22.870,40.4344,-80.1564
232065,2023045274,2301,2301,2023,5,2,0,0,0,1,0,0,0,0,0,40 26:15.941,80 03:21.044,40.4378,-80.0558
232066,2023045287,2446,2446,2023,5,5,0,0,0,1,0,0,0,1,8,40 26:03.063,79 45:05.775,40.4342,-79.7516
232067,2023045289,2214,2214,2023,5,1,0,0,0,1,0,0,0,0,0,40 27:02.306,80 10:27.535,40.4506,-80.1743
232068,2023045293,2212,2505,2023,5,2,0,0,0,1,0,0,0,1,2,40 40:08.300,80 06:05.000,40.669,-80.1014
232069,2023045298,2446,2446,2023,5,6,0,0,0,0,1,0,0,2,3,40 23:54.251,79 46:06.309,40.3984,-79.7684
232070,2023045302,2301,2301,2023,5,2,0,0,1,0,0,0,0,0,0,40 27:10.259,80 01:20.165,40.4528,-80.0223
232071,2023045304,2408,2408,2023,5,1,0,0,0,1,0,0,0,0,0,40 29:39.850,79 51:35.690,40.4944,-79.8599
232072,2023045305,2466,2466,2023,5,2,1,0,0,0,0,0,0,0,0,40 28:41.100,79 45:37.800,40.4781,-79.7605
232073,2023045308,2123,2123,2023,5,7,0,0,0,2,0,0,0,1,3,40 21:43.761,80 04:06.805,40.3622,-80.0686
232074,2023045379,2446,2446,2023,5,2,0,0,0,1,0,0,0,0,0,40 25:22.943,79 45:16.480,40.423,-79.7546
232075,2023045411,2113,2113,2023,5,2,0,0,0,1,0,0,0,3,2,40 27:40.590,79 48:46.210,40.4613,-79.8128
232076,2023045420,2301,2301,2023,5,5,0,0,0,2,0,0,0,0,0,40 23:08.509,79 59:02.915,40.3857,-79.9841
232077,2023045455,2301,68B03,2023,5,2,0,0,0,1,0,0,0,1,3,40 26:27.483,80 00:31.753,40.441,-80.0088
232078,2023045485,2301,68B03,2023,5,6,0,0,0,0,1,0,0,3,4,40 27:03.360,79 59:41.207,40.4509,-79.9948
232079,2023045495,2446,68T02,2023,5,3,0,0,1,0,0,0,0,0,0,40 26:50.054,79 45:13.623,40.447,-79.7538
232080,2023045515,2216,68T02,2023,5,5,0,0,0,0,0,0,0,0,0,40 38:37.759,80 01:51.863,40.6436,-80.0307
232081,2023045522,2301,68B03,2023,5,6,0,0,0,1,0,0,0,1,3,40 25:32.809,79 54:10.662,40.4258,-79.903
232082,2023045530,2301,68B03,2023,5,7,0,0,0,0,0,0,0,0,9,40 25:52.832,79 57:31.152,40.4313,-79.9587
232083,2023045535,2301,68B03,2023,5,7,0,0,0,0,0,0,0,0,0,40 26:22.319,80 00:35.403,40.4395,-80.0098
232084,2023045536,2301,68B03,2023,5,7,0,1,0,0,0,0,0,1,3,40 25:41.213,79 57:18.887,40.4281,-79.9552
232085,2023045543,2216,68T02,2023,5,7,0,0,0,1,0,0,0,0,0,40 38:24.955,80 00:11.994,40.64,-80.0041
232086,2023045563,2467,2467,2023,5,2,0,0,0,1,0,0,0,0,0,40 24:18.437,79 49:46.360,40.4051,-79.8295
232087,2023045566,2301,2301,2023,5,2,0,0,0,1,0,0,0,1,2,40 25:51.609,80 00:05.685,40.431,-80.0017
232088,2023045579,2301,2301,2023,5,7,0,0,0,0,0,0,0,0,9,40 27:43.368,80 01:09.689,40.462,-80.0194
232089,2023045584,2301,2301,2023,5,2,0,1,0,0,0,0,0,0,0,40 28:40.385,80 00:43.577,40.4779,-80.0121
232090,2023045588,2446,2446,2023,5,7,0,0,0,0,0,0,0,0,0,40 25:32.666,79 45:02.092,40.4257,-79.7506
232091,2023045592,2407,2407,2023,5,6,0,0,0,1,0,0,0,0,0,40 20:19.612,80 01:48.610,40.3388,-80.0302
232092,2023045601,2301,2301,2023,5,2,0,0,0,0,0,1,0,1,2,40 25:42.959,79 58:37.912,40.4286,-79.9772
232093,2023045615,2220,2220,2023,5,2,0,0,0,2,0,0,0,2,4,40 37:56.284,79 51:14.562,40.6323,-79.854
232094,2023045622,2301,68B03,2023,4,6,0,1,0,1,0,0,0,1,3,40 25:37.793,80 01:50.421,40.4272,-80.0307
232095,2023045625,2301,68B03,2023,5,2,0,1,0,2,0,0,0,0,0,40 25:32.404,79 54:35.730,40.4257,-79.9099
232096,2023045632,2434,68B03,2023,5,3,0,0,0,1,1,0,0,0,0,40 31:08.250,80 07:50.851,40.519,-80.1308
232097,2023045635,2301,68B03,2023,5,5,0,1,0,0,0,0,0,1,3,40 26:04.928,79 59:49.851,40.4347,-79.9972
232098,2023045678,2301,2301,2023,5,2,0,0,0,2,0,0,0,0,9,40 25:00.932,80 01:23.394,40.4169,-80.0232
